,type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1709,label,side:2,tlow,i_tlow,tlow,i_tlow,tlow,i_tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,text,代,银行,，,出,隔夜,9000w,，,押上清,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,label,,,,side:2,tlow,total,,tag:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,text,出,隔夜,1,亿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,label,side:2,tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,text,出,隔夜,2000w,+,2000w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,label,side:2,tlow,total,,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,text,1,、,大量,一手,资金,单户,1000,万到,2,个,亿,单户,（,可,对公,对私,）,，,承接,12,月末,全国,冲量,，,拉,小票,，,阳光,定存,。,\,n2,、,大量,独立,配资,账户,1,:,5,配资,10,万起,做,，,30,万到,500,万,
1717,label,,,,,,,total,i_total,,,,,,,,,,,,tlow,i_tlow,,,,,,,,,,,,,,,,,,,,,total,i_total,,,total,i_total,total,i_total,
1718,text,出,2000W,隔夜,，,押中债,利率,，,限银行,农信,，,上午,还款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,label,side:2,total,tlow,,tag:12,,,tag:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,text,代友,出,隔夜,大量,，,利率债,，,加权,~,限制,银行,、,农信,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,label,,side:2,tlow,,,,,price:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,text,出,隔夜,1100,万元,。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,label,side:2,tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,text,出,2770,（,可,押信用,）,5520W,（,押利率,）,11D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,label,side:2,,,,tag:11,,total,,tag:10,,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,text,出,隔夜,4kw,\,n,出,30,天,以上,5kw,\,n,上清,国企,AA,限户,或者,填表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,label,side:2,tlow,total,,,side:2,tlow,i_tlow,,total,,,tag:13,,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,text,出,隔夜,1500,+,2000,+,4000,万,限,自营,押,aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,label,side:2,tlow,,,,,total,i_total,,,mode:102,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,text,出,7d,，,四点,前,还款,，,自营,AA,产品,AA+,~,~,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,label,side:2,tlow,,,,,,,tag:11,,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,text,出,5D,2,亿,押,AA,非,负面,净价,打折,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,label,side:2,tlow,total,i_total,mode:102,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,text,出,隔夜,7000w,\,n,押,aaa,存单,或,国企,AA+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,label,side:2,tlow,total,,,mode:102,tag:11,,,,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,text,借,上清,渣量,隔夜,800,万,，,求,匹配,，,欢迎,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,label,side:1,tag:13,,tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,text,诚借,7,天,，,求,小窗,~,~,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,label,side:1,tlow,i_tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,text,借,7,天,资金,5000,万,，,押上清,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,label,side:1,tlow,i_tlow,,total,i_total,,tag:13,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,text,出,隔夜,1200W,上清,\,n,出,7D,整量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,label,side:2,tlow,total,tag:13,,,side:2,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,text,出,隔夜,，,限公募,~,~,押,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,label,side:2,tlow,,,,,mode:102,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,text,封顶,借,1,-,7,天,，,高价,借,8,-,21,天,资金,，,求,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,label,,side:1,tlow,,thigh,i_thigh,,,side:1,tlow,,thigh,i_thigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,text,加权,收,渣量,隔夜,3000,万,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,label,price:1,,,tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,text,加大,点借,隔夜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,label,,,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,text,总行,竞价,融出,7,天内,资金,，,民生,上海,吕敏,13816797885,微信,同号,欢迎,来电,合作,，,民生,上海,吕敏,13816797885,微信,同号,\,n,\,n,同业,吸收,资金,:,\,n,隔夜,2.85,%,\,n7,天,3.1,%,\,n14,天,3.3,%,\,n3,个,
1753,label,,,,tlow,i_tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tlow,price,i_price,,,,price,i_price,,,,price,i_price,,,,
1754,text,出,隔夜,2000W,+,5000W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,label,side:2,tlow,total,,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,text,出,6d,600w,随缘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,label,side:2,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,text,换,7,天整量,，,限公募,，,中债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,label,,tlow,i_tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,text,上限,借,隔夜,资金,4000,万,，,押利率,，,求,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,label,,side:1,tlow,,total,i_total,,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,text,出,7D,以上,1.45,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,label,side:2,tlow,,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,text,借,。,。,在,账,7D,。,。,。,9100W,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,label,side:1,,,,,tlow,,,,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,text,出,在,账,1M,~,~,押,AA,~,欢迎,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,label,side:2,,,tlow,,,mode:102,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,text,出,隔夜,1.4,e,公募,aa,其他,aa,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,label,side:2,tlow,total,i_total,,tag:11,,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,text,出,隔夜,4000w,\,n,出,7d,2000w,\,n,出,1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,label,side:2,tlow,total,,,side:2,tlow,total,,,side:2,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,text,借,1,-,10,天,4000,万,，,押中债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,label,side:1,tlow,,thigh,i_thigh,total,i_total,,tag:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,text,出,7d,整量,押,AAA,\,n,出,7d,整量,押,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,label,side:2,tlow,,mode:102,tag:11,,,side:2,tlow,,mode:102,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,text,出,26,天,2,亿,；,28,-,30,天,2000,万,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,label,side:2,tlow,i_tlow,total,i_total,,tlow,,thigh,i_thigh,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,text,出,隔夜,、,8,天,、,32,天,、,3M,资金,5000,万,，,限银行,、,农信,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,label,side:2,tlow,,tlow,i_tlow,,tlow,i_tlow,,tlow,,total,i_total,,tag:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,text,借,7D,1.2,亿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,label,side:1,tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,text,出,隔夜,-,2d,整量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,label,side:2,tlow,,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,text,出,4,天,8000W,3,点前,回款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,label,side:2,tlow,i_tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,text,出,2000,万,押利率,上午,还款,欢迎,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,label,side:2,total,i_total,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,text,代友,出,隔夜,资金,0.8,亿,，,押利率,！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,label,,side:2,tlow,,total,i_total,,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,text,出,隔夜,4300w,+,6500w,上清,随便,押,价格,可议,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,label,side:2,tlow,total,,total,tag:13,,mode:102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,text,出,7D,，,7000,万,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,label,side:2,tlow,,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,text,出,14D,上清,2400W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,label,side:2,tlow,tag:13,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,text,出,隔夜,0.55,+,2.3,+,0.25,~,~,~,~,压券宽松,~,~,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,label,side:2,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,text,出,隔夜,，,1.6,e,一笔,出,，,不,拆,，,押券宽松,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,label,side:2,tlow,,total,i_total,,side:2,,,,,mode:102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,text,借,7,天,资金,2,亿元,押利率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,label,side:1,tlow,i_tlow,,total,i_total,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,text,出,在,账,散量,隔夜,和,跨季,~,压在库,CD,或者,利率,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,label,side:2,,,,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,text,出,7,天,3300W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,label,side:2,tlow,i_tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,text,出,6,天,3.1,亿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,label,side:2,tlow,i_tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,text,代友,出,在,账,22D,1000W,押中债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,label,,side:2,,,tlow,total,tag:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,text,出,渣量,隔夜,2700w,押上清,压券宽松,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,label,side:2,,tlow,total,tag:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,text,借,隔夜,1500,万,，,押利率,，,早,还款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,label,side:1,tlow,total,i_total,,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,text,出,隔夜,2d,3d,7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,label,side:2,tlow,tlow,tlow,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,text,出,隔夜,1000W,限,上清,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,label,side:2,tlow,total,,tag:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,text,出,在,账,秒,到,2000W,隔夜,不限机构,3A,中债,或,利率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,label,side:2,,,,,total,tlow,,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,text,各位,亲,，,今天,高价,收,7D,❤,️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,label,,,,,,,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,text,出,14d,1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,label,side:2,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,text,借,隔夜,4500,万,，,有出,小窗,，,押利率,，,上午,还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,label,side:1,tlow,total,i_total,,,,,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,text,出,10,天,资金,，,押上清,，,限银行,农信,，,欢迎,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,label,side:2,tlow,i_tlow,,,tag:13,,tag:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,text,借,隔夜,5,千万,，,7,天,5,千万,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,label,side:1,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,text,出,晚点,前台,7D,限户,押CD,或者,利率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,label,side:2,,,tlow,,mode:102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,text,出,7d,7000w,aa,+,不限,户,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,label,side:2,tlow,total,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,text,借,隔夜,2.5,e,押上清,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,label,side:1,tlow,total,i_total,tag:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,text,出,3,天,资金,1,亿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,label,side:2,tlow,i_tlow,,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,text,出,隔夜,便宜,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,label,side:2,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,text,出,在,账,7,-,13,天,800,万,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,label,side:2,,,tlow,,thigh,i_thigh,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,text,出,隔夜,1.2,亿,，,押利率,，,限银行,农信,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,label,side:2,tlow,total,i_total,,tag:10,,tag:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,text,出,隔夜,~,七天,资金,1.7,e,押中债,押券宽松,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,label,side:2,tlow,,tlow,,total,i_total,tag:12,mode:102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,text,出,在,帐,14d,押,国开,或者,国债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,label,side:2,,,tlow,mode:102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,text,减大点,出,渣量,360,万,隔夜,秒,到,求,小窗,~,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,label,,side:2,,total,i_total,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,text,出,11d,～,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,label,side:2,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,text,高价,借,1,-,21,天,押利率,求,小窗,可换,资金,求,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,label,,side:1,tlow,,thigh,i_thigh,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,text,出,隔夜,2900,万,，,押利率,，,限银行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,label,side:2,tlow,total,i_total,,tag:10,,tag:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,text,出,上清,隔夜,1.15,E,，,押,AA,不限,户,\,n,整量,出,上清,7D,，,公募,自营,AA,，,其他,AA+,非,永续,,,,,,,,,,,,,,,,,,,,,,,,,
1857,label,side:2,tag:13,tlow,total,i_total,,mode:102,tag:11,,,,,,side:2,tag:13,tlow,,,,tag:11,,,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,text,出,7D,不限,户,。,。,押券,AA,\,n,出,7D,押券,AA+,整量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,label,side:2,tlow,,,,,mode:102,tag:11,,,side:2,tlow,mode:102,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,text,出,中债,隔夜,2.7,E,，,可,减点,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,label,side:2,,tlow,total,i_total,,,price:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,text,出,7d,5000w,在,账,价高,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,label,side:2,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,text,低价,换,上清,5D,9000W,，,押,AA+,，,4,点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,label,,,tag:13,tlow,total,,mode:102,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,text,2.8,借,隔夜,5000W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,label,,side:1,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,text,出,隔夜,2,个,，,在,账,秒,到,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,label,side:2,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,text,出,隔夜,资金,1,亿,（,需,上午,还款,）,、,出,32,天,资金,1,亿,，,押利率,，,限银行,农信,，,欢迎,小窗,。,,,,,,,,,,,,,,,,,,,,,,,,
1871,label,side:2,tlow,,total,i_total,,,,,,,side:2,tlow,i_tlow,,total,i_total,,tag:10,,tag:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,text,代出,3100,万,，,七天,、,一个月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,label,,total,i_total,,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,text,出,6000,万,7,天,押中债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,label,side:2,total,i_total,tlow,i_tlow,tag:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,text,出,2m,3m,钱,钱,押信用,可,买断,可,上交所,协议回购,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,label,side:2,tlow,tlow,,,tag:11,,mode:103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,text,出,7D,3500,+,12000,在,账,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,label,side:2,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,text,借,跨季,资金,6500W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,label,side:1,,,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,text,出,4,-,5,天,中债,0.47,亿,上清,0.8,亿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,label,side:2,tlow,,thigh,i_thigh,,total,i_total,tag:13,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,text,诚借,7,-,14,天,资金,欢迎,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,label,side:1,tlow,,thigh,i_thigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,text,出,隔夜,4,亿,～,早,还款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,label,side:2,tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,text,出,隔夜,2000,万,，,限户,，,可以,换,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,label,side:2,tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,text,出,隔夜,2000,押利率,限银行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,label,side:2,tlow,,tag:10,tag:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,text,诚借,14,天,资金,~,~,\,n,代友,出,隔夜,大量,，,利率债,，,整量,起,做,~,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,label,side:1,tlow,i_tlow,,,,,,,side:2,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,text,出,1M,3600,万,，,限公募,，,自营,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,label,side:2,tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,text,出,隔夜,2000w,7,天,2000w,~,~,~,压券,AA,以上,~,~,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,label,side:2,tlow,total,tlow,i_tlow,total,,,,,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,text,出,在,账,隔夜,3300W,+,上清,7D4000W,\,n,出,在,账,隔夜,3.4,亿,先公,募,账户,、,一级,交易商,、,国债承销团,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,label,side:2,,,tlow,total,,tag:13,tlow,,,side:2,,,tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,text,借,7,天,4E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,label,side:1,tlow,i_tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,text,出,7D,，,限户,，,整量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,label,side:2,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
