,type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1865,label,side:2,tlow,,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,text,诚借,2d,资金,1.5,E,，,押券,国企,aa,~,~,\,n,出,隔夜,1900W,",",中债,国企,aa,~,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,label,side:1,tlow,,total,i_total,,mode:102,,tag:11,,,,,side:2,tlow,total,,tag:12,,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,text,出早,回款,隔夜,2.1,亿,+,1000,万,正常,回款,隔夜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,label,,tag:21,tlow,total,i_total,,total,i_total,,,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,text,出,2000W,4,天,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,label,side:2,total,tlow,i_tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,text,出,8D,资金,，,欢迎,咨询,。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,label,side:2,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,text,出,隔夜,4000,万,，,农信,银行,早,还款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,label,side:2,tlow,total,i_total,,tag:17,tag:16,,tag:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,text,出,14,-,21d,7000W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,label,side:2,tlow,,thigh,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,text,借,隔夜,1.14,亿,，,押中债,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,label,side:1,tlow,total,i_total,,tag:12,tag:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,text,借,隔夜,1.1,亿,，,押利率或存单,均,可,。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,label,side:1,tlow,total,i_total,,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,text,出,7,天,14,-,21,天,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,label,side:2,tlow,i_tlow,tlow,,thigh,i_thigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,text,收,隔夜,2000W,，,欢迎,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,label,side:1,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,text,出,隔夜,，,押利率,，,超,限价,。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,label,side:2,tlow,,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,text,借,隔夜,21,天内,跨,月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,label,side:1,tlow,tlow,i_tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,text,出,7,天,4700,万,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,label,side:2,tlow,i_tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,text,出,隔夜,2000,万,，,代友,出,隔夜,9000,万,。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,label,side:2,tlow,total,i_total,,,side:2,tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,text,借,3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,label,side:1,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,text,借,7d,1000w,+,4000w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,label,side:1,tlow,total,,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,text,出,隔夜,6000,万,押利率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,label,side:2,tlow,total,i_total,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,text,诚借,隔夜,资金,2E,，,四点,前,需到,账,，,随便,押,。,欢迎,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,label,side:1,tlow,,total,,,,,,,,mode:102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,text,换,中债,隔夜,5000w,~,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,label,,tag:12,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,text,出,隔夜,-,3,天,4000w,~,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,label,side:2,tlow,,tlow,i_tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,text,出,隔夜,，,上清,2E,。,欢迎,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,label,side:2,tlow,,tag:13,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,text,出月,内,买断,资金,，,押券宽松,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,label,,,mode:103,,,tag:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,text,出,2,天,5000,万,，,欢迎,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,label,side:2,tlow,i_tlow,total,i_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,text,借,14,天,~,!,!,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,label,side:1,tlow,i_tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,text,出,21,-,32,-,56,天,资金,大量,押利率,限银行,农信,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,label,side:2,tlow,,thigh,,thigh,i_thigh,,,tag:10,tag:16,tag:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,text,出,中债,隔夜,，,还有,8000,万,，,押利率,，,限银行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,label,side:2,tag:12,tlow,,,total,i_total,,tag:10,,tag:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,text,出,隔夜,1.4,+,2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,label,side:2,tlow,total,,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,text,出,11D,8800w,限公募,自营,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,label,side:2,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,text,借,上午,到,帐,隔夜,，,押存单,，,求,小窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,label,side:1,,,,tlow,,tag:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,text,借,隔夜,押上清,整量,求,匹配,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,label,side:1,tlow,tag:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,text,临时,出,隔夜,2,亿,押利率,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,label,,side:2,tlow,total,i_total,tag:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,text,出,隔夜,·,~,~,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,label,side:2,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,text,出,900W,渣量,限银行,押上清,2A+,存单,，,9D,（,12,月,7,日,到期,）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,label,side:2,total,,tag:16,tag:13,tag:11,tag:14,,tlow,,tlow,i_tlow,tlow,i_tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,text,出,3M,-,12M,资金,，,可,拆借,可,回购,。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,label,side:2,tlow,,thigh,,,,mode:101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,text,出,隔夜,4000,万,~,~,~,~,中债,上清,均,可,，,限银行,~,~,~,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,label,side:2,tlow,total,i_total,,,,,tag:12,tag:13,,,,tag:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,text,诚借,7,-,14,天,资金,，,求,小窗,。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,label,side:1,tlow,,thigh,i_thigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,text,出,7d,4000w,\,n,隔夜,2000w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,label,side:2,tlow,total,,,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,text,110,出,1e,，,14,-,21d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,label,,side:2,total,,tlow,,thigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,text,出,隔夜,整量,AA+,国企,可,买断,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,label,side:2,tlow,,tag:11,,,mode:103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,text,出,19,天,2300W,，,国企,AA,，,质押,买断,均,可,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,label,side:2,tlow,i_tlow,total,,,tag:11,,mode:102,mode:103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,text,出,隔夜,1.7,e,上清,~,\,n,出,6d,6000w,~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,label,side:2,tlow,total,i_total,tag:13,,,,side:2,tlow,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,text,出,上清,隔夜,7D,14D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,label,side:2,tag:13,tlow,tlow,tlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,text,出,隔夜,-,6D,2500W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,label,side:2,tlow,,thigh,total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
